Removed Node,Largest SCC Size,Percentage of Total
2688,2,0.030165912518853696
2689,2,0.030165912518853696
2690,2,0.030165912518853696
2691,2,0.030165912518853696
2692,2,0.030165912518853696
2693,2,0.030165912518853696
2694,2,0.030165912518853696
2695,2,0.030165912518853696
2696,2,0.030165912518853696
2697,2,0.030165912518853696
2698,2,0.030165912518853696
2699,2,0.030165912518853696
2700,2,0.030165912518853696
2701,2,0.030165912518853696
2702,2,0.030165912518853696
2703,2,0.030165912518853696
2704,2,0.030165912518853696
2705,2,0.030165912518853696
2706,2,0.030165912518853696
2707,2,0.030165912518853696
2708,2,0.030165912518853696
2709,2,0.030165912518853696
2710,2,0.030165912518853696
2711,2,0.030165912518853696
2712,2,0.030165912518853696
2713,2,0.030165912518853696
2714,2,0.030165912518853696
2715,2,0.030165912518853696
2716,2,0.030165912518853696
2717,2,0.030165912518853696
2718,2,0.030165912518853696
2719,2,0.030165912518853696
2720,2,0.030165912518853696
2721,2,0.030165912518853696
2722,2,0.030165912518853696
2723,2,0.030165912518853696
2724,2,0.030165912518853696
2725,2,0.030165912518853696
2726,2,0.030165912518853696
2727,2,0.030165912518853696
2728,2,0.030165912518853696
2729,2,0.030165912518853696
2730,2,0.030165912518853696
2731,2,0.030165912518853696
2732,2,0.030165912518853696
2733,2,0.030165912518853696
2734,2,0.030165912518853696
2735,2,0.030165912518853696
2736,2,0.030165912518853696
2737,2,0.030165912518853696
2738,2,0.030165912518853696
2739,2,0.030165912518853696
2740,2,0.030165912518853696
2741,2,0.030165912518853696
2742,2,0.030165912518853696
2743,2,0.030165912518853696
2744,2,0.030165912518853696
2745,2,0.030165912518853696
2746,2,0.030165912518853696
2747,2,0.030165912518853696
2748,2,0.030165912518853696
2749,2,0.030165912518853696
2750,2,0.030165912518853696
2751,2,0.030165912518853696
2752,2,0.030165912518853696
2753,2,0.030165912518853696
2754,2,0.030165912518853696
2755,2,0.030165912518853696
2756,2,0.030165912518853696
2757,2,0.030165912518853696
2758,2,0.030165912518853696
2759,2,0.030165912518853696
2760,2,0.030165912518853696
2761,2,0.030165912518853696
2762,2,0.030165912518853696
2763,2,0.030165912518853696
2764,2,0.030165912518853696
2765,2,0.030165912518853696
2766,2,0.030165912518853696
2767,2,0.030165912518853696
2768,2,0.030165912518853696
2769,2,0.030165912518853696
2770,2,0.030165912518853696
2771,2,0.030165912518853696
2772,2,0.030165912518853696
2773,2,0.030165912518853696
2774,2,0.030165912518853696
2775,2,0.030165912518853696
2776,2,0.030165912518853696
2777,2,0.030165912518853696
2778,2,0.030165912518853696
2779,2,0.030165912518853696
2780,2,0.030165912518853696
2781,2,0.030165912518853696
2782,2,0.030165912518853696
2783,2,0.030165912518853696
2784,2,0.030165912518853696
2785,2,0.030165912518853696
2786,2,0.030165912518853696
2787,2,0.030165912518853696
2788,2,0.030165912518853696
2789,2,0.030165912518853696
2790,2,0.030165912518853696
2791,2,0.030165912518853696
2792,2,0.030165912518853696
2793,2,0.030165912518853696
2794,2,0.030165912518853696
2795,2,0.030165912518853696
2796,2,0.030165912518853696
2797,2,0.030165912518853696
2798,2,0.030165912518853696
2799,2,0.030165912518853696
2800,2,0.030165912518853696
2801,2,0.030165912518853696
2802,2,0.030165912518853696
2803,2,0.030165912518853696
2804,2,0.030165912518853696
2805,2,0.030165912518853696
2806,2,0.030165912518853696
2807,2,0.030165912518853696
2808,2,0.030165912518853696
2809,2,0.030165912518853696
2810,2,0.030165912518853696
2811,2,0.030165912518853696
2812,2,0.030165912518853696
2813,2,0.030165912518853696
2814,2,0.030165912518853696
2815,2,0.030165912518853696
2816,2,0.030165912518853696
2817,2,0.030165912518853696
2818,2,0.030165912518853696
2819,2,0.030165912518853696
2820,2,0.030165912518853696
2821,2,0.030165912518853696
2822,2,0.030165912518853696
2823,2,0.030165912518853696
2824,2,0.030165912518853696
2825,2,0.030165912518853696
2826,2,0.030165912518853696
2827,2,0.030165912518853696
2828,2,0.030165912518853696
2829,2,0.030165912518853696
2830,2,0.030165912518853696
2831,2,0.030165912518853696
2832,2,0.030165912518853696
2833,2,0.030165912518853696
2834,2,0.030165912518853696
2835,2,0.030165912518853696
2836,2,0.030165912518853696
2837,2,0.030165912518853696
2838,2,0.030165912518853696
2839,2,0.030165912518853696
2840,2,0.030165912518853696
2841,2,0.030165912518853696
2842,2,0.030165912518853696
2843,2,0.030165912518853696
2844,2,0.030165912518853696
2845,2,0.030165912518853696
2846,2,0.030165912518853696
2847,2,0.030165912518853696
2848,2,0.030165912518853696
2849,2,0.030165912518853696
2850,2,0.030165912518853696
2851,2,0.030165912518853696
2852,2,0.030165912518853696
2853,2,0.030165912518853696
2854,2,0.030165912518853696
2855,2,0.030165912518853696
2856,2,0.030165912518853696
2857,2,0.030165912518853696
2858,2,0.030165912518853696
2859,2,0.030165912518853696
2860,2,0.030165912518853696
2861,2,0.030165912518853696
2862,2,0.030165912518853696
2863,2,0.030165912518853696
2864,2,0.030165912518853696
2865,2,0.030165912518853696
2866,2,0.030165912518853696
2867,2,0.030165912518853696
2868,2,0.030165912518853696
2869,2,0.030165912518853696
2870,2,0.030165912518853696
2871,2,0.030165912518853696
2872,2,0.030165912518853696
2873,2,0.030165912518853696
2874,2,0.030165912518853696
2875,2,0.030165912518853696
2876,2,0.030165912518853696
2877,2,0.030165912518853696
2878,2,0.030165912518853696
2879,2,0.030165912518853696
2880,2,0.030165912518853696
2881,2,0.030165912518853696
2882,2,0.030165912518853696
2883,2,0.030165912518853696
2884,1,0.015082956259426848
2885,1,0.015082956259426848
2886,1,0.015082956259426848
2887,1,0.015082956259426848
2888,1,0.015082956259426848
2889,1,0.015082956259426848
2890,1,0.015082956259426848
2891,1,0.015082956259426848
2892,1,0.015082956259426848
2893,1,0.015082956259426848
2894,1,0.015082956259426848
2895,1,0.015082956259426848
2896,1,0.015082956259426848
2897,1,0.015082956259426848
2898,1,0.015082956259426848
2899,1,0.015082956259426848
2900,1,0.015082956259426848
2901,1,0.015082956259426848
2902,1,0.015082956259426848
2903,1,0.015082956259426848
2904,1,0.015082956259426848
2905,1,0.015082956259426848
2906,1,0.015082956259426848
2907,1,0.015082956259426848
2908,1,0.015082956259426848
2909,1,0.015082956259426848
2910,1,0.015082956259426848
2911,1,0.015082956259426848
2912,1,0.015082956259426848
2913,1,0.015082956259426848
2914,1,0.015082956259426848
2915,1,0.015082956259426848
2916,1,0.015082956259426848
2917,1,0.015082956259426848
2918,1,0.015082956259426848
2919,1,0.015082956259426848
2920,1,0.015082956259426848
2921,1,0.015082956259426848
2922,1,0.015082956259426848
2923,1,0.015082956259426848
2924,1,0.015082956259426848
2925,1,0.015082956259426848
2926,1,0.015082956259426848
2927,1,0.015082956259426848
2928,1,0.015082956259426848
2929,1,0.015082956259426848
2930,1,0.015082956259426848
2931,1,0.015082956259426848
2932,1,0.015082956259426848
2933,1,0.015082956259426848
2934,1,0.015082956259426848
2935,1,0.015082956259426848
2936,1,0.015082956259426848
2937,1,0.015082956259426848
2938,1,0.015082956259426848
2939,1,0.015082956259426848
2940,1,0.015082956259426848
2941,1,0.015082956259426848
2942,1,0.015082956259426848
2943,1,0.015082956259426848
2944,1,0.015082956259426848
2945,1,0.015082956259426848
2946,1,0.015082956259426848
2947,1,0.015082956259426848
2948,1,0.015082956259426848
2949,1,0.015082956259426848
2950,1,0.015082956259426848
2951,1,0.015082956259426848
2952,1,0.015082956259426848
2953,1,0.015082956259426848
2954,1,0.015082956259426848
2955,1,0.015082956259426848
2956,1,0.015082956259426848
2957,1,0.015082956259426848
2958,1,0.015082956259426848
2959,1,0.015082956259426848
2960,1,0.015082956259426848
2961,1,0.015082956259426848
2962,1,0.015082956259426848
2963,1,0.015082956259426848
2964,1,0.015082956259426848
2965,1,0.015082956259426848
2966,1,0.015082956259426848
2967,1,0.015082956259426848
2968,1,0.015082956259426848
2969,1,0.015082956259426848
2970,1,0.015082956259426848
2971,1,0.015082956259426848
2972,1,0.015082956259426848
2973,1,0.015082956259426848
2974,1,0.015082956259426848
2975,1,0.015082956259426848
2976,1,0.015082956259426848
2977,1,0.015082956259426848
2978,1,0.015082956259426848
2979,1,0.015082956259426848
2980,1,0.015082956259426848
2981,1,0.015082956259426848
2982,1,0.015082956259426848
2983,1,0.015082956259426848
2984,1,0.015082956259426848
2985,1,0.015082956259426848
2986,1,0.015082956259426848
2987,1,0.015082956259426848
2988,1,0.015082956259426848
2989,1,0.015082956259426848
2990,1,0.015082956259426848
2991,1,0.015082956259426848
2992,1,0.015082956259426848
2993,1,0.015082956259426848
2994,1,0.015082956259426848
2995,1,0.015082956259426848
2996,1,0.015082956259426848
2997,1,0.015082956259426848
2998,1,0.015082956259426848
2999,1,0.015082956259426848
3000,1,0.015082956259426848
3001,1,0.015082956259426848
3002,1,0.015082956259426848
3003,1,0.015082956259426848
3004,1,0.015082956259426848
3005,1,0.015082956259426848
3006,1,0.015082956259426848
3007,1,0.015082956259426848
3008,1,0.015082956259426848
3009,1,0.015082956259426848
3010,1,0.015082956259426848
3011,1,0.015082956259426848
3012,1,0.015082956259426848
3013,1,0.015082956259426848
3014,1,0.015082956259426848
3015,1,0.015082956259426848
3016,1,0.015082956259426848
3017,1,0.015082956259426848
3018,1,0.015082956259426848
3019,1,0.015082956259426848
3020,1,0.015082956259426848
3021,1,0.015082956259426848
3022,1,0.015082956259426848
3023,1,0.015082956259426848
3024,1,0.015082956259426848
3025,1,0.015082956259426848
3026,1,0.015082956259426848
3027,1,0.015082956259426848
3028,1,0.015082956259426848
3029,1,0.015082956259426848
3030,1,0.015082956259426848
3031,1,0.015082956259426848
3032,1,0.015082956259426848
3033,1,0.015082956259426848
3034,1,0.015082956259426848
3035,1,0.015082956259426848
3036,1,0.015082956259426848
3037,1,0.015082956259426848
3038,1,0.015082956259426848
3039,1,0.015082956259426848
3040,1,0.015082956259426848
3041,1,0.015082956259426848
3042,1,0.015082956259426848
3043,1,0.015082956259426848
3044,1,0.015082956259426848
3045,1,0.015082956259426848
3046,1,0.015082956259426848
3047,1,0.015082956259426848
3048,1,0.015082956259426848
3049,1,0.015082956259426848
3050,1,0.015082956259426848
3051,1,0.015082956259426848
3052,1,0.015082956259426848
3053,1,0.015082956259426848
3054,1,0.015082956259426848
3055,1,0.015082956259426848
3056,1,0.015082956259426848
3057,1,0.015082956259426848
3058,1,0.015082956259426848
3059,1,0.015082956259426848
3060,1,0.015082956259426848
3061,1,0.015082956259426848
3062,1,0.015082956259426848
3063,1,0.015082956259426848
3064,1,0.015082956259426848
3065,1,0.015082956259426848
3066,1,0.015082956259426848
3067,1,0.015082956259426848
3068,1,0.015082956259426848
3069,1,0.015082956259426848
3070,1,0.015082956259426848
3071,1,0.015082956259426848
3072,1,0.015082956259426848
3073,1,0.015082956259426848
3074,1,0.015082956259426848
3075,1,0.015082956259426848
3076,1,0.015082956259426848
3077,1,0.015082956259426848
3078,1,0.015082956259426848
3079,1,0.015082956259426848
3080,1,0.015082956259426848
3081,1,0.015082956259426848
3082,1,0.015082956259426848
3083,1,0.015082956259426848
3084,1,0.015082956259426848
3085,1,0.015082956259426848
3086,1,0.015082956259426848
3087,1,0.015082956259426848
3088,1,0.015082956259426848
3089,1,0.015082956259426848
3090,1,0.015082956259426848
3091,1,0.015082956259426848
3092,1,0.015082956259426848
3093,1,0.015082956259426848
3094,1,0.015082956259426848
3095,1,0.015082956259426848
3096,1,0.015082956259426848
3097,1,0.015082956259426848
3098,1,0.015082956259426848
3099,1,0.015082956259426848
3100,1,0.015082956259426848
3101,1,0.015082956259426848
3102,1,0.015082956259426848
3103,1,0.015082956259426848
3104,1,0.015082956259426848
3105,1,0.015082956259426848
3106,1,0.015082956259426848
3107,1,0.015082956259426848
3108,1,0.015082956259426848
3109,1,0.015082956259426848
3110,1,0.015082956259426848
3111,1,0.015082956259426848
3112,1,0.015082956259426848
3113,1,0.015082956259426848
3114,1,0.015082956259426848
3115,1,0.015082956259426848
3116,1,0.015082956259426848
3117,1,0.015082956259426848
3118,1,0.015082956259426848
3119,1,0.015082956259426848
3120,1,0.015082956259426848
3121,1,0.015082956259426848
3122,1,0.015082956259426848
3123,1,0.015082956259426848
3124,1,0.015082956259426848
3125,1,0.015082956259426848
3126,1,0.015082956259426848
3127,1,0.015082956259426848
3128,1,0.015082956259426848
3129,1,0.015082956259426848
3130,1,0.015082956259426848
3131,1,0.015082956259426848
3132,1,0.015082956259426848
3133,1,0.015082956259426848
3134,1,0.015082956259426848
3135,1,0.015082956259426848
3136,1,0.015082956259426848
3137,1,0.015082956259426848
3138,1,0.015082956259426848
3139,1,0.015082956259426848
3140,1,0.015082956259426848
3141,1,0.015082956259426848
3142,1,0.015082956259426848
3143,1,0.015082956259426848
3144,1,0.015082956259426848
3145,1,0.015082956259426848
3146,1,0.015082956259426848
3147,1,0.015082956259426848
3148,1,0.015082956259426848
3149,1,0.015082956259426848
3150,1,0.015082956259426848
3151,1,0.015082956259426848
3152,1,0.015082956259426848
3153,1,0.015082956259426848
3154,1,0.015082956259426848
3155,1,0.015082956259426848
3156,1,0.015082956259426848
3157,1,0.015082956259426848
3158,1,0.015082956259426848
3159,1,0.015082956259426848
3160,1,0.015082956259426848
3161,1,0.015082956259426848
3162,1,0.015082956259426848
3163,1,0.015082956259426848
3164,1,0.015082956259426848
3165,1,0.015082956259426848
3166,1,0.015082956259426848
3167,1,0.015082956259426848
3168,1,0.015082956259426848
3169,1,0.015082956259426848
3170,1,0.015082956259426848
3171,1,0.015082956259426848
3172,1,0.015082956259426848
3173,1,0.015082956259426848
3174,1,0.015082956259426848
3175,1,0.015082956259426848
3176,1,0.015082956259426848
3177,1,0.015082956259426848
3178,1,0.015082956259426848
3179,1,0.015082956259426848
3180,1,0.015082956259426848
3181,1,0.015082956259426848
3182,1,0.015082956259426848
3183,1,0.015082956259426848
3184,1,0.015082956259426848
3185,1,0.015082956259426848
3186,1,0.015082956259426848
3187,1,0.015082956259426848
3188,1,0.015082956259426848
3189,1,0.015082956259426848
3190,1,0.015082956259426848
3191,1,0.015082956259426848
3192,1,0.015082956259426848
3193,1,0.015082956259426848
3194,1,0.015082956259426848
3195,1,0.015082956259426848
3196,1,0.015082956259426848
3197,1,0.015082956259426848
3198,1,0.015082956259426848
3199,1,0.015082956259426848
3200,1,0.015082956259426848
3201,1,0.015082956259426848
3202,1,0.015082956259426848
3203,1,0.015082956259426848
3204,1,0.015082956259426848
3205,1,0.015082956259426848
3206,1,0.015082956259426848
3207,1,0.015082956259426848
3208,1,0.015082956259426848
3209,1,0.015082956259426848
3210,1,0.015082956259426848
3211,1,0.015082956259426848
3212,1,0.015082956259426848
3213,1,0.015082956259426848
3214,1,0.015082956259426848
3215,1,0.015082956259426848
3216,1,0.015082956259426848
3217,1,0.015082956259426848
3218,1,0.015082956259426848
3219,1,0.015082956259426848
3220,1,0.015082956259426848
3221,1,0.015082956259426848
3222,1,0.015082956259426848
3223,1,0.015082956259426848
3224,1,0.015082956259426848
3225,1,0.015082956259426848
3226,1,0.015082956259426848
3227,1,0.015082956259426848
3228,1,0.015082956259426848
3229,1,0.015082956259426848
3230,1,0.015082956259426848
3231,1,0.015082956259426848
3232,1,0.015082956259426848
3233,1,0.015082956259426848
3234,1,0.015082956259426848
3235,1,0.015082956259426848
3236,1,0.015082956259426848
3237,1,0.015082956259426848
3238,1,0.015082956259426848
3239,1,0.015082956259426848
3240,1,0.015082956259426848
3241,1,0.015082956259426848
3242,1,0.015082956259426848
3243,1,0.015082956259426848
3244,1,0.015082956259426848
3245,1,0.015082956259426848
3246,1,0.015082956259426848
3247,1,0.015082956259426848
3248,1,0.015082956259426848
3249,1,0.015082956259426848
3250,1,0.015082956259426848
3251,1,0.015082956259426848
3252,1,0.015082956259426848
3253,1,0.015082956259426848
3254,1,0.015082956259426848
3255,1,0.015082956259426848
3256,1,0.015082956259426848
3257,1,0.015082956259426848
3258,1,0.015082956259426848
3259,1,0.015082956259426848
3260,1,0.015082956259426848
3261,1,0.015082956259426848
3262,1,0.015082956259426848
3263,1,0.015082956259426848
3264,1,0.015082956259426848
3265,1,0.015082956259426848
3266,1,0.015082956259426848
3267,1,0.015082956259426848
3268,1,0.015082956259426848
3269,1,0.015082956259426848
3270,1,0.015082956259426848
3271,1,0.015082956259426848
3272,1,0.015082956259426848
3273,1,0.015082956259426848
3274,1,0.015082956259426848
3275,1,0.015082956259426848
3276,1,0.015082956259426848
3277,1,0.015082956259426848
3278,1,0.015082956259426848
3279,1,0.015082956259426848
3280,1,0.015082956259426848
3281,1,0.015082956259426848
3282,1,0.015082956259426848
3283,1,0.015082956259426848
3284,1,0.015082956259426848
3285,1,0.015082956259426848
3286,1,0.015082956259426848
3287,1,0.015082956259426848
3288,1,0.015082956259426848
3289,1,0.015082956259426848
3290,1,0.015082956259426848
3291,1,0.015082956259426848
3292,1,0.015082956259426848
3293,1,0.015082956259426848
3294,1,0.015082956259426848
3295,1,0.015082956259426848
3296,1,0.015082956259426848
3297,1,0.015082956259426848
3298,1,0.015082956259426848
3299,1,0.015082956259426848
3300,1,0.015082956259426848
3301,1,0.015082956259426848
3302,1,0.015082956259426848
3303,1,0.015082956259426848
3304,1,0.015082956259426848
3305,1,0.015082956259426848
3306,1,0.015082956259426848
3307,1,0.015082956259426848
3308,1,0.015082956259426848
3309,1,0.015082956259426848
3310,1,0.015082956259426848
3311,1,0.015082956259426848
3312,1,0.015082956259426848
